"Overdrive Link","Overdrive Name","Library Branch Name","Library Branch Link","Collection Size","No. of Ebooks","No. of Audiobooks","No. of Magazines","No. of Videos"
https://norfolk.overdrive.com,"Norfolk County Council","Reepham Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Thetford Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Watton Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","West Earlham Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Wymondham Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Acle Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Caister Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Downham Market Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Hellesdon Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Long Stratton Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Poringland Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Sheringham Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Sprowston Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Stalham Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Wells Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Cromer Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Dereham Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Diss Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Fakenham Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Loddon Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Mundesley Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","North Walsham Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Plumstead Road Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Tuckswood Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Wroxham Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Attleborough Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Aylsham Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Brundall Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Dersingham Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Gorleston Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Great Yarmouth Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Harleston Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Holt Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","King's Lynn Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Mile Cross Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Norfolk and Norwich Millennium Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","St Williams Way Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Swaffham Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://norfolk.overdrive.com,"Norfolk County Council","Taverham Library","http://www.norfolk.gov.uk/Leisure_and_culture/Libraries/index.htm",27275,25906,1369,0,0
https://essexca.overdrive.com,"Essex County Library","Essex County Library","http://www.essexcountylibrary.ca",27230,20009,7117,0,104
https://essexca.overdrive.com,"Essex County Library","Essex County Library: Kingsville Library","http://www.essexcountylibrary.ca",27230,20009,7117,0,104
https://essexca.overdrive.com,"Essex County Library","Essex County Library: Comber Library","http://www.essexcountylibrary.ca",27230,20009,7117,0,104
https://essexca.overdrive.com,"Essex County Library","Essex County Library: Essex Library","http://www.essexcountylibrary.ca",27230,20009,7117,0,104
https://essexca.overdrive.com,"Essex County Library","Essex County Library: Cottam","http://www.essexcountylibrary.ca",27230,20009,7117,0,104
https://essexca.overdrive.com,"Essex County Library","Essex County Library: McGregor","http://www.essexcountylibrary.ca",27230,20009,7117,0,104
https://essexca.overdrive.com,"Essex County Library","Essex County Library: Stoney Point Library","http://www.essexcountylibrary.ca",27230,20009,7117,0,104
https://essexca.overdrive.com,"Essex County Library","Essex County Library: Woodslee Library","http://www.essexcountylibrary.ca",27230,20009,7117,0,104
https://essexca.overdrive.com,"Essex County Library","Essex County Library: LaSalle Library","http://www.essexcountylibrary.ca",27230,20009,7117,0,104
https://essexca.overdrive.com,"Essex County Library","Essex County Library: Amhertsburg Library","http://www.essexcountylibrary.ca",27230,20009,7117,0,104
https://essexca.overdrive.com,"Essex County Library","Essex County Library: Ruthven Library","http://www.essexcountylibrary.ca",27230,20009,7117,0,104
https://essexca.overdrive.com,"Essex County Library","Essex County Library: Harrow Library","http://www.essexcountylibrary.ca",27230,20009,7117,0,104
https://essexca.overdrive.com,"Essex County Library","Essex County Library: Lakeshore Library","http://www.essexcountylibrary.ca",27230,20009,7117,0,104
https://essexca.overdrive.com,"Essex County Library","Essex County Library: Leamington Library","http://www.essexcountylibrary.ca",27230,20009,7117,0,104
https://essexca.overdrive.com,"Essex County Library","Essex County Library: Tecumseh Library","http://www.essexcountylibrary.ca",27230,20009,7117,0,104
https://tacoma.overdrive.com,"Tacoma Public Library","Tacoma Public Library","https://www.tacomalibrary.org/",27088,20926,6162,0,0
https://tacoma.overdrive.com,"Tacoma Public Library","Mottet Branch of Tacoma Public Library","http://www.tacomalibrary.org/",27088,20926,6162,0,0
https://tacoma.overdrive.com,"Tacoma Public Library","Swasey Branch of Tacoma Public Library","http://www.tacomalibrary.org/",27088,20926,6162,0,0
https://tacoma.overdrive.com,"Tacoma Public Library","South Tacoma Branch of Tacoma Public Library","http://www.tacomalibrary.org/",27088,20926,6162,0,0
https://tacoma.overdrive.com,"Tacoma Public Library","Moore Branch of Tacoma Public Library","http://www.tacomalibrary.org/",27088,20926,6162,0,0
https://tacoma.overdrive.com,"Tacoma Public Library","Fern Hill Branch of Tacoma Public Library","http://www.tacomalibrary.org/",27088,20926,6162,0,0
https://tacoma.overdrive.com,"Tacoma Public Library","Wheelock Branch of Tacoma Public Library","http://www.tacomalibrary.org/",27088,20926,6162,0,0
https://tacoma.overdrive.com,"Tacoma Public Library","Kobetich Branch of Tacoma Public Library","http://www.tacomalibrary.org/",27088,20926,6162,0,0
https://andersonlibrary.overdrive.com,"Anderson County Library","Anderson County Library","http://www.andersonlibrary.org",26997,21656,5341,0,0
https://yourlibraryca.overdrive.com,"Richmond Public Library","Richmond Public Library","http://www.yourlibrary.ca",26918,22318,4600,0,0
https://yourlibraryca.overdrive.com,"Richmond Public Library","Richmond Public Library - West Side Branch","",26918,22318,4600,0,0
https://yourlibraryca.overdrive.com,"Richmond Public Library","Richmond Public Library - Bayview Branch","",26918,22318,4600,0,0
https://yourlibraryca.overdrive.com,"Richmond Public Library","Richmond Public Library","http://www.yourlibrary.ca",26918,22318,4600,0,0
https://yourlibraryca.overdrive.com,"Richmond Public Library","Richmond Public Library - Main Branch","",26918,22318,4600,0,0
https://yourlibraryca.overdrive.com,"Richmond Public Library","Westover Hills Branch","",26918,22318,4600,0,0
https://yourlibraryca.overdrive.com,"Richmond Public Library","North Ave Library","",26918,22318,4600,0,0
https://yourlibraryca.overdrive.com,"Richmond Public Library","West End Library","",26918,22318,4600,0,0
https://yourlibraryca.overdrive.com,"Richmond Public Library","Hull Street Library","",26918,22318,4600,0,0
https://yourlibraryca.overdrive.com,"Richmond Public Library","Broad Rock Library","",26918,22318,4600,0,0
https://yourlibraryca.overdrive.com,"Richmond Public Library","Belmont Library","",26918,22318,4600,0,0
https://yourlibraryca.overdrive.com,"Richmond Public Library","East End Library","",26918,22318,4600,0,0
https://yourlibraryca.overdrive.com,"Richmond Public Library","Ginter Park Library","",26918,22318,4600,0,0
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Dell Rapids Carnegie Public Library","http://www.cityofdellrapids.org/index.asp?Type=B_BASIC&SEC={6676B58D-5FB7-40A2-BFBC-F18F66E37B48}",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Northwest Regional Library","http://www.nwrlibrary.com/",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Rawlins Municipal Library","http://www.rawlinslibrary.org/",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Elk Point-Jefferson Community & School","http://epj.k12.sd.us/school-community-library",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Mitchell Public Library","http://www.cityofmitchell.org/156/Library",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Lennox Community Library","http://www.cityoflennoxsd.com/index.asp?SEC=B149FB69-47B5-4EEE-8E7F-931458C1CD0A&Type=GALLERY",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Presho Public Library","https://www.facebook.com/presholibrary",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Lemmon Public Library","http://lemmonsdlibrary.com",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Newell Public Library","http://www.townofnewell.org/index.php/town-govnernment/dept/npl",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Grant County Public Library","http://grantcountylibrary.com/",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","A. H. Brown Public Library","",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","White Lake Community Library","http://www.midstatesd.net/~whitelakelibrary",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Alcester Public Library","http://alcester-hudson.k12.sd.us/library",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Avon Public Library","",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Hot Springs Public Library","http://www.hotspringspubliclibrary.com",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Hazel L Meyer Memorial Library","http://desmet.govoffice2.com/index.asp?Type=B_BASIC&SEC={B0CFAC4C-5435-49C7-BDD0-01C3B7E4773A}",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Platte Public Library","http://plattesd.org",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Moody County Resource Center","http://www.flandreau.k12.sd.us/mcrc",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Armour-Carnegie Public Library","http://armoursouthdakota.com/library_3.html",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Viborg Public Library","https://www.facebook.com/#!/pages/Viborg-Public-Library/215668758560826",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Tea Community Library","http://www.teaschools.k12.sd.us",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","M.P. Beebe Memorial Library","http://www.ipswich-sd.com",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Wessington Springs Carnegie Library","http://south-dakota.educationbug.org/public-library/14304-wessington-springs-carnegie-library.html",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Canton Public Library","http://www.cantonpubliclib.com",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Watertown Regional Library","http://watlib.org",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Kathryn Schulkoski Public Library","http://www.eurekasd.com/CityOfEureka/services.htm#Eurekalibrary",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Tripp County Library - Colome Branch","http://trippcountylibrary.wix.com/trippcountylibrary",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Jackson County Library","https://sites.google.com/site/jacksoncountylibrary/",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Tripp County Library","http://trippcountylibrary.wix.com/trippcountylibrary",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Hurley Public Library","",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Brookings Public Library","http://www.brookingslibrary.org",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Edgemont Public Library","http://www.edgemontlibrary.org",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Sully Area Library","http://sullyarealibrary.weebly.com/",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Yankton Community Library","http://www.cityofyankton.org/yankton/library/index.php",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Vermillion Public Library","http://vermillionpubliclibrary.org/",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Faulk County Library","http://www.faulkcountylibrary.com",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Wilmot Public Library","",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Parkston Public Library","http://www.parkston.com/cityinfo/",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Burke Public Library","http://www.facebook.com/pages/Burke-Library/443226175709892",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Faith Public Library","https://faithlibrary.wikispaces.com/",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Tripp County Library - Grossenburg Memorial","http://trippcountylibrary.wix.com/trippcountylibrary",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Haakon County Public Library","https://www.facebook.com/pages/Haakon-County-Public-Library/673798959373230",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Centerville Community Library","http://centervillesd.com",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Waubay Public Library","http://waubaycitysd.com/Waubay_Public_Library.html",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Hill City Community Library","http://www.hillcitysd.com/city-government/departments/public-library/",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Parker Public Library","https://www.facebook.com/pages/Parker-Public-Library/326909137331632",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Belle Fourche Public Library","http://www.bellefourche.org/library",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Menno Community Library","https://menno.k12.sd.us/libraryhome.htm",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Tripp Public Library","",26916,19347,6839,685,45
https://southdakota.overdrive.com,"South Dakota Digital Consortium","Lake Andes Carnegie Library","",26916,19347,6839,685,45
https://nsdc.overdrive.com,"North Suburban Digital Consortium","Ela Area Public Library District","http://eapl.org",26877,19182,7664,0,31
https://nsdc.overdrive.com,"North Suburban Digital Consortium","Crystal Lake Public Library","http://www.clpl.org",26877,19182,7664,0,31
https://nsdc.overdrive.com,"North Suburban Digital Consortium","Lake Villa District Library","http://www.lvdl.org",26877,19182,7664,0,31
https://nsdc.overdrive.com,"North Suburban Digital Consortium","Instant Digital Card Users","",26877,19182,7664,0,31
https://nsdc.overdrive.com,"North Suburban Digital Consortium","Fox River Valley Public Library District","http://www.frvpld.info",26877,19182,7664,0,31
https://nsdc.overdrive.com,"North Suburban Digital Consortium","Park Ridge Public Library","http://www.parkridgelibrary.org/",26877,19182,7664,0,31
https://nsdc.overdrive.com,"North Suburban Digital Consortium","Algonquin Area Public Library District - Eastgate Branch Library","https://www.aapld.org/",26877,19182,7664,0,31
https://nsdc.overdrive.com,"North Suburban Digital Consortium","McHenry Public Library District","http://www.mchenrylibrary.org",26877,19182,7664,0,31
https://nsdc.overdrive.com,"North Suburban Digital Consortium","Algonquin Area Public Library District","https://www.aapld.org/",26877,19182,7664,0,31
https://nsdc.overdrive.com,"North Suburban Digital Consortium","Indian Trails Public Library District","http://www.indiantrailslibrary.org/",26877,19182,7664,0,31
https://buckslib.overdrive.com,"Bucks County Free Library","Bucks County Free Library","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Warminster Township Free Library","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Quakertown","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","The Margaret R. Grundy Memorial Library","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Southampton Free Library","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Doylestown Branch","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Perkasie","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Village Library of Wrightstown","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Fallsington Library","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Langhorne Branch","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Morrisville Free Library Association","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Township Library of Lower Southampton","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Newtown Campus Library","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Pipersville Free Library","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Levittown Branch","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Free Library of New Hope and Solebury","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Bristol Center Library","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Bensalem Branch","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Upper County Campus Library","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Yardley","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Free Library of Northampton Township","http://www.buckslib.org",26692,19033,7459,0,200
https://buckslib.overdrive.com,"Bucks County Free Library","Riegelsville Public Library","http://www.buckslib.org",26692,19033,7459,0,200
https://semcofl.overdrive.com,"Seminole County Public Library System","Seminole County Public Library System","http://www.seminolecountyfl.gov/departments-services/leisure-services/seminole-county-library/",26276,20985,5030,0,261
https://semcofl.overdrive.com,"Seminole County Public Library System","West Branch Library","http://www.seminolecountyfl.gov/departments-services/leisure-services/seminole-county-library/",26276,20985,5030,0,261
https://semcofl.overdrive.com,"Seminole County Public Library System","Central Branch/Jean F. Rhein Library","http://www.seminolecountyfl.gov/departments-services/leisure-services/seminole-county-library/",26276,20985,5030,0,261
https://semcofl.overdrive.com,"Seminole County Public Library System","East Branch Library","http://www.seminolecountyfl.gov/departments-services/leisure-services/seminole-county-library/",26276,20985,5030,0,261
https://semcofl.overdrive.com,"Seminole County Public Library System","North Branch Library","http://www.seminolecountyfl.gov/departments-services/leisure-services/seminole-county-library/",26276,20985,5030,0,261
https://semcofl.overdrive.com,"Seminole County Public Library System","Northwest Branch Library","http://www.seminolecountyfl.gov/departments-services/leisure-services/seminole-county-library/",26276,20985,5030,0,261
https://lex.overdrive.com,"Lexington County Public Library System","Irmo","https://lexcolibrary.com/",26262,19361,6774,0,127
https://lex.overdrive.com,"Lexington County Public Library System","Gilbert-Summit","https://lexcolibrary.com/",26262,19361,6774,0,127
https://lex.overdrive.com,"Lexington County Public Library System","Lexington County Public Library","https://lexcolibrary.com/",26262,19361,6774,0,127
https://lex.overdrive.com,"Lexington County Public Library System","Cayce-West Columbia","https://lexcolibrary.com/",26262,19361,6774,0,127
https://lex.overdrive.com,"Lexington County Public Library System","Chapin","https://lexcolibrary.com/",26262,19361,6774,0,127
https://lex.overdrive.com,"Lexington County Public Library System","Gaston","https://lexcolibrary.com/",26262,19361,6774,0,127
https://lex.overdrive.com,"Lexington County Public Library System","Pelion","https://lexcolibrary.com/",26262,19361,6774,0,127
https://lex.overdrive.com,"Lexington County Public Library System","South Congaree-Pine Ridge","https://lexcolibrary.com/",26262,19361,6774,0,127
https://lex.overdrive.com,"Lexington County Public Library System","Swansea","https://lexcolibrary.com/",26262,19361,6774,0,127
https://lex.overdrive.com,"Lexington County Public Library System","Batesburg-Leesville","https://lexcolibrary.com/",26262,19361,6774,0,127
https://upnorth.overdrive.com,"Up North Michigan Consortium","Benzie Shores District Library","http://www.benzieshoreslibrary.org/",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Leland Township Public Library","http://www.lelandlibrary.org",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Petoskey District Library","http://www.petoskeylibrary.org",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Mackinaw Area Public Library","http://mackinawareapl.michlibrary.org",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Charlevoix Public Library","http://www.charlevoixlibrary.org",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Alcona County Library - Lincoln","http://alcona.lib.mi.us/",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Presque Isle District Library System - Onaway","http://www.pidl.org",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Presque Isle District Library System - Posen","http://www.pidl.org",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Barryton Public Library","http://barrytonlibrary.com/",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Cadillac Wexford Public Library - Manton Public Library","http://www.cadillaclibrary.org/",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Cadillac Wexford Public Library - Tustin Community Library","http://www.cadillaclibrary.org/",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Missaukee District Library","http://www.missaukeelibrary.org",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Suttons Bay-Bingham District Library","http://suttonsbaylibrary.org",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Shelby Area District Library","http://www.shelbylibrary.org",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Hart Area Public Library","http://www.hartpubliclibrary.org",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Montmorency County Public Libraries - Lewiston","https://www.montmorencylibrary.com/",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Topinabee Public Library","http://Topinabeepl.michlibrary.org",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Oscoda County Library","http://www.oscoda.lib.mi.us",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Crooked Tree District Library","http://crookedtreelibrary.org/",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Alden District Library","http://aldenlib.info/",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Luther Area Public Library","https://www.lutherlibrary.michlibrary.org/",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Reed City Public Library","http://www.reedcitylibrary.org",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Montmorency County Public Libraries","https://www.montmorencylibrary.com/",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Presque Isle District Library System","http://www.pidl.org",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Montmorency County Public Libraries - Hillman-Wright Memorial","https://www.montmorencylibrary.com/",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Presque Isle District Library System - Grand Lake","http://www.pidl.org",26176,22474,3568,0,134
https://upnorth.overdrive.com,"Up North Michigan Consortium","Presque Isle District Library System - Millersburg","http://www.pidl.org",26176,22474,3568,0,134
